timestamp,user_id,url,request_type,status_code,user_agent
2025-01-01T00:12:18,53.215.199.232,/posts/9dc6f385,POST,400,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148
2025-01-01T00:12:19,164.57.12.190,/categories/a58fe9b5,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0
2025-01-01T00:12:20,151.142.3.195,/logout,POST,304,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:12:21,51.214.112.115,/help,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:12:22,210.153.53.241,/services,PUT,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:12:23,189.52.44.152,/register,GET,200,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:12:24,1.199.135.238,/news,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148
2025-01-01T00:12:25,34.194.117.129,/,POST,304,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:12:26,114.226.109.131,/faq,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:12:27,60.61.98.81,/products/b70ee67b,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:12:28,189.52.44.152,/products,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:12:29,52.138.139.36,/,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0
2025-01-01T00:12:30,43.250.147.36,/,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1
2025-01-01T00:12:31,109.16.15.24,/home,GET,304,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0
2025-01-01T00:12:32,185.58.136.197,/,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148
2025-01-01T00:12:33,168.255.202.227,/,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:12:34,43.157.147.113,/contact,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0
2025-01-01T00:12:35,164.57.12.190,/search,DELETE,400,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:12:36,164.57.12.190,/contact,GET,201,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:12:37,112.80.232.1,/api/products,GET,400,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:12:38,164.101.78.96,/api/products,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:12:39,75.35.209.173,/about,POST,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:12:40,98.138.112.176,/search,POST,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1
2025-01-01T00:12:41,196.172.52.24,/about,GET,304,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:12:42,150.72.179.80,/search,GET,200,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:12:43,46.201.65.187,/,GET,400,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148
2025-01-01T00:12:44,6.78.122.33,/posts/e60f6009,GET,404,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:12:45,98.49.183.217,/api/users,DELETE,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0
2025-01-01T00:12:46,197.127.181.43,/about,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0
2025-01-01T00:12:47,189.52.44.152,/login,GET,201,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:12:48,225.68.135.30,/about,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148
2025-01-01T00:12:49,71.125.114.36,/about,PUT,201,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:12:50,207.81.216.88,/products,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1
2025-01-01T00:12:51,151.219.156.146,/posts/c2e6c8e2,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0
2025-01-01T00:12:52,246.41.95.18,/api/users,GET,304,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1
2025-01-01T00:12:53,59.148.40.219,/products,POST,200,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:12:54,196.172.52.24,/home,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:12:55,196.172.52.24,/,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148
2025-01-01T00:12:56,222.13.67.4,/home,POST,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:12:57,71.125.114.36,/products/931e9551,GET,304,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148
2025-01-01T00:12:58,164.57.12.190,/about,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1
2025-01-01T00:12:59,71.125.114.36,/about,POST,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1
2025-01-01T00:13:00,71.125.114.36,/api/data,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:13:01,164.57.12.190,/,GET,404,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:13:02,195.64.65.169,/items/0cf213cf,GET,400,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:13:03,57.70.252.24,/contact,GET,304,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0
2025-01-01T00:13:04,164.57.12.190,/home,POST,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0
2025-01-01T00:13:05,183.127.182.102,/categories/c034be01,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1
2025-01-01T00:13:06,60.51.194.72,/,PUT,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148
2025-01-01T00:13:07,189.52.44.152,/services,GET,304,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:13:08,151.142.3.195,/users/7a4bac31,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1
2025-01-01T00:13:09,98.49.183.217,/api/users,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0
2025-01-01T00:13:10,164.57.12.190,/categories/4be6716e,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:13:11,179.151.65.50,/products,GET,201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0
2025-01-01T00:13:12,56.119.13.144,/home,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:13:13,109.112.90.206,/products/4532b297,POST,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1
2025-01-01T00:13:14,164.57.12.190,/about,POST,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0
2025-01-01T00:13:15,50.35.23.170,/products/cd0674a5,GET,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1
2025-01-01T00:13:16,8.59.133.46,/users/79daecd3,DELETE,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0
2025-01-01T00:13:17,207.81.216.88,/about,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1
2025-01-01T00:13:18,91.107.136.180,/api/data,PUT,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:13:19,204.203.40.96,/,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:13:20,83.250.9.29,/api/users,POST,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0
2025-01-01T00:13:21,51.214.112.115,/,POST,200,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:13:22,164.57.12.190,/settings,PUT,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0
2025-01-01T00:13:23,217.198.181.240,/posts/ba96d6f3,GET,200,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:13:24,164.57.12.190,/blog,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:13:25,67.104.160.62,/products/d85c5443,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0
2025-01-01T00:13:26,164.57.12.190,/products/decdffdd,GET,200,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:13:27,246.207.235.145,/register,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:13:28,56.119.13.144,/home,GET,200,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:13:29,169.98.204.85,/contact,POST,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148
2025-01-01T00:13:30,246.41.95.18,/register,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:13:31,91.107.136.180,/items/3699568a,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:13:32,122.84.135.136,/,POST,400,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148
2025-01-01T00:13:33,164.57.12.190,/items/0cf213cf,GET,200,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:13:34,71.125.114.36,/privacy,POST,201,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:13:35,90.13.212.14,/,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:13:36,60.51.194.72,/posts/9dc6f385,GET,400,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148
2025-01-01T00:13:37,109.16.15.24,/contact,GET,200,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:13:38,71.125.114.36,/about,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148
2025-01-01T00:13:39,17.108.161.55,/items/0d63c31f,GET,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1
2025-01-01T00:13:40,151.142.3.195,/categories/393391b5,POST,400,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1
2025-01-01T00:13:41,71.115.147.44,/products/f0aa72ee,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:13:42,237.100.186.111,/contact,GET,404,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:13:43,36.126.134.192,/products/a86ef843,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0
2025-01-01T00:13:44,60.51.194.72,/products/e11555c4,GET,304,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:13:45,240.36.87.137,/terms,POST,201,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148
2025-01-01T00:13:46,164.57.12.190,/products/a86ef843,GET,201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0
2025-01-01T00:13:47,164.57.12.190,/privacy,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0
2025-01-01T00:13:48,139.7.47.238,/items/c1cbbfd4,GET,304,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148
2025-01-01T00:13:49,71.125.114.36,/users/79daecd3,GET,404,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:13:50,249.206.0.169,/about,GET,304,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1
2025-01-01T00:13:51,233.228.81.191,/blog,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1
2025-01-01T00:13:52,109.93.142.119,/contact,PUT,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148
2025-01-01T00:13:53,43.42.15.204,/logout,GET,200,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:13:54,189.52.44.152,/search,GET,200,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:13:55,89.135.22.187,/login,PUT,400,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148
2025-01-01T00:13:56,202.136.1.73,/api/data,GET,201,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:13:57,164.57.12.190,/posts/0f63dd76,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1
2025-01-01T00:13:58,105.59.71.12,/products/decdffdd,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:13:59,56.119.13.144,/,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0
2025-01-01T00:14:00,118.63.193.21,/,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0
2025-01-01T00:14:01,164.57.12.190,/items/d10b6d5b,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:14:02,17.197.195.153,/logout,PUT,200,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:14:03,15.236.157.186,/home,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148
2025-01-01T00:14:04,164.57.12.190,/users/06e7a9ac,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0
2025-01-01T00:14:05,15.236.157.186,/register,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:14:06,71.125.114.36,/news,GET,304,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:14:07,57.70.252.24,/,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1
2025-01-01T00:14:08,128.71.155.62,/contact,POST,200,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:14:09,186.76.170.21,/home,POST,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:14:10,80.55.13.238,/items/c1cbbfd4,DELETE,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1
2025-01-01T00:14:11,207.81.216.88,/users/b8bf1bf3,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:14:12,17.197.195.153,/items/3699568a,GET,200,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:14:13,195.64.65.169,/products/a86ef843,GET,400,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:14:14,25.190.66.143,/about,PUT,200,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:14:15,227.99.196.127,/posts/2af1123d,POST,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0
2025-01-01T00:14:16,164.57.12.190,/,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0
2025-01-01T00:14:17,17.197.195.153,/,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148
2025-01-01T00:14:18,57.70.252.24,/settings,GET,200,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:14:19,72.79.110.246,/login,POST,304,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0
2025-01-01T00:14:20,195.64.65.169,/api/products,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:14:21,71.125.114.36,/search,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148
2025-01-01T00:14:22,240.36.87.137,/about,PUT,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1
2025-01-01T00:14:23,153.222.176.187,/posts/0dea2ede,POST,304,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0
2025-01-01T00:14:24,225.68.135.30,/products/d36af117,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1
2025-01-01T00:14:25,164.57.12.190,/home,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0
2025-01-01T00:14:26,207.81.216.88,/users/7a4bac31,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:14:27,232.26.47.163,/,PUT,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1
2025-01-01T00:14:28,90.13.212.14,/search,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148
2025-01-01T00:14:29,250.49.201.96,/products,GET,500,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148
2025-01-01T00:14:30,164.57.12.190,/home,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1
2025-01-01T00:14:31,81.129.165.30,/home,PUT,304,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1
2025-01-01T00:14:32,84.28.150.92,/help,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1
2025-01-01T00:14:33,60.51.194.72,/home,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148
2025-01-01T00:14:34,83.128.13.24,/home,GET,400,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:14:35,235.234.73.68,/users/2bb32e76,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1
2025-01-01T00:14:36,231.125.77.2,/,POST,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0
2025-01-01T00:14:37,201.248.176.234,/about,POST,200,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:14:38,238.185.157.62,/api/users,GET,200,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:14:39,164.57.12.190,/privacy,GET,200,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:14:40,71.125.114.36,/login,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148
2025-01-01T00:14:41,71.125.114.36,/api/data,POST,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0
2025-01-01T00:14:42,64.62.233.35,/users/6d1a22d2,GET,200,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:14:43,117.186.83.95,/news,GET,304,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1
2025-01-01T00:14:44,164.57.12.190,/,POST,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0
2025-01-01T00:14:45,164.57.12.190,/logout,POST,201,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:14:46,244.120.185.26,/categories/2fef9529,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148
2025-01-01T00:14:47,243.97.43.62,/,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148
2025-01-01T00:14:48,189.52.44.152,/,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1
2025-01-01T00:14:49,51.214.112.115,/news,GET,400,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1
2025-01-01T00:14:50,164.57.12.190,/about,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:14:51,198.10.194.123,/register,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148
2025-01-01T00:14:52,71.125.114.36,/help,GET,304,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0
2025-01-01T00:14:53,75.211.198.200,/users/22499e97,POST,201,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:14:54,164.57.12.190,/contact,GET,200,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:14:55,164.57.12.190,/settings,POST,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1
2025-01-01T00:14:56,68.202.67.172,/,DELETE,200,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:14:57,57.70.252.24,/search,GET,400,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0
2025-01-01T00:14:58,171.157.23.57,/contact,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:14:59,58.58.236.243,/home,GET,200,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:15:00,210.153.53.241,/home,DELETE,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148
2025-01-01T00:15:01,89.135.22.187,/users/bde4cb93,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1
2025-01-01T00:15:02,179.245.93.208,/products/de8ca792,GET,400,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1
2025-01-01T00:15:03,164.57.12.190,/products/a86ef843,POST,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0
2025-01-01T00:15:04,164.57.12.190,/products/a86ef843,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148
2025-01-01T00:15:05,57.70.252.24,/categories/95c42360,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1
2025-01-01T00:15:06,72.79.110.246,/,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148
2025-01-01T00:15:07,123.178.140.74,/users/22499e97,GET,304,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0
2025-01-01T00:15:08,164.57.12.190,/products/cbb6664a,GET,304,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0
2025-01-01T00:15:09,71.125.114.36,/users/97e86922,GET,404,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:15:10,171.157.23.57,/api/products,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148
2025-01-01T00:15:11,56.119.13.144,/services,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1
2025-01-01T00:15:12,242.64.251.27,/posts/6a94e0f6,GET,201,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:15:13,187.125.83.119,/posts/c2e6c8e2,POST,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1
2025-01-01T00:15:14,71.125.114.36,/settings,PUT,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1
2025-01-01T00:15:15,26.225.51.135,/about,GET,200,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:15:16,72.115.219.217,/categories/393391b5,GET,201,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:15:17,217.188.58.196,/news,GET,200,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:15:18,20.153.83.145,/about,GET,304,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148
2025-01-01T00:15:19,109.16.15.24,/,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0
2025-01-01T00:15:20,117.186.83.95,/blog,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148
2025-01-01T00:15:21,168.255.202.227,/about,POST,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1
2025-01-01T00:15:22,166.174.6.218,/home,POST,304,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:15:23,221.50.25.167,/about,PUT,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1
2025-01-01T00:15:24,178.72.198.108,/users/11dbb84e,POST,201,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:15:25,221.50.25.167,/,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0
2025-01-01T00:15:26,132.121.142.172,/items/3fc07dd9,POST,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148
2025-01-01T00:15:27,12.180.173.209,/posts/c2e6c8e2,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148
2025-01-01T00:15:28,196.106.108.68,/products/de8ca792,GET,404,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:15:29,142.150.185.148,/posts/05e33017,POST,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
2025-01-01T00:15:30,103.30.84.98,/login,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0
2025-01-01T00:15:31,164.57.12.190,/users/22499e97,POST,201,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:15:32,51.227.65.24,/services,GET,200,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:15:33,109.52.126.77,/home,PUT,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0
2025-01-01T00:15:34,207.81.216.88,/home,GET,200,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:15:35,60.51.194.72,/profile,GET,201,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:15:36,195.112.149.9,/products,GET,400,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0
2025-01-01T00:15:37,147.118.19.234,/profile,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0
2025-01-01T00:15:38,151.142.3.195,/news,GET,304,Mozilla/5.0 (iPad; CPU OS 17_0) AppleWebKit/605.1.15
2025-01-01T00:15:39,102.7.135.138,/categories/775aad37,POST,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0
2025-01-01T00:15:40,164.57.12.190,/products,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148
